,URL,Title,Specifications
44,https://www.tudorwatch.com/en/watches/1926/m91350-0006,1926 : M91350-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
45,https://www.tudorwatch.com/en/watches/1926/m91350-0013,1926 : M91350-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
46,https://www.tudorwatch.com/en/watches/1926/m91350-0014,1926 : M91350-0014,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
47,https://www.tudorwatch.com/en/watches/1926/m91350-0011,1926 : M91350-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
48,https://www.tudorwatch.com/en/watches/1926/m91350-0012,1926 : M91350-0012,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
49,https://www.tudorwatch.com/en/watches/1926/m91350-0004,1926 : M91350-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domed, with 6 diamondsRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
50,https://www.tudorwatch.com/en/watches/1926/m91350-0009,1926 : M91350-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domed, with 6 diamondsRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
51,https://www.tudorwatch.com/en/watches/1926/m91350-0002,1926 : M91350-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domedRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
52,https://www.tudorwatch.com/en/watches/1926/m91350-0008,1926 : M91350-0008,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domedRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
53,https://www.tudorwatch.com/en/watches/1926/m91350-0005,1926 : M91350-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Opaline, embossed decoration, domedBlue hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
54,https://www.tudorwatch.com/en/watches/1926/m91350-0010,1926 : M91350-0010,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Opaline, embossed decoration, domedBlue hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
55,https://www.tudorwatch.com/en/watches/1926/m91351-0002,1926 : M91351-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
56,https://www.tudorwatch.com/en/watches/1926/m91351-0006,1926 : M91351-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
57,https://www.tudorwatch.com/en/watches/1926/m91351-0001,1926 : M91351-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
58,https://www.tudorwatch.com/en/watches/1926/m91351-0005,1926 : M91351-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
59,https://www.tudorwatch.com/en/watches/1926/m91351-0011,1926 : M91351-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
60,https://www.tudorwatch.com/en/watches/1926/m91351-0012,1926 : M91351-0012,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 28 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T201
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp and safety catch"
